Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481)
1.9343000750270975e-10,0.11224537784630387,0.9,0.0,0.0,0.0,0.0,0.09999994800515631,1.3325559432156697e-08,1.296345518137785e-08,9.194635070633446e-09,9.207108069946205e-09,7.801709874243592e-09,7.972172391369612e-09,7.964711038142518e-09,7.964283233497101e-09,7.105667591529509e-09,7.105667591529509e-09,6.4292031368946296e-09,6.437990168545306e-09,5.83627481062758e-11,2.592770289666952e-10,1.2349391733970546e-10,2.406551419514438e-11,4.7624836625991346e-11,1.3743153392508736e-11,4.257405285373761e-11,2.6464688528641546e-11,3.3133427960503803e-12,1.35997782885458e-12,7.425179076506972e-12,4.131296456006711e-16,8.1843716659124e-15,2.7568194665171743e-16,2.05105420866419e-16
2.0530281140536266e-10,0.11224537820587724,0.9,0.0,0.0,0.0,0.0,0.09999994481369372,1.4144079134577304e-08,1.3749144099481822e-08,9.758595763014632e-09,9.772642033408148e-09,8.273696238726668e-09,8.461700352618258e-09,8.453315604036029e-09,8.45282750531643e-09,7.541815920954343e-09,7.541815920954343e-09,6.82354376174773e-09,6.833442369250089e-09,6.190025560325932e-11,2.829700525414148e-10,1.353911099273855e-10,2.627009037496828e-11,5.4247465903112e-11,1.6028981336353058e-11,4.7949009551957424e-11,2.979417487953427e-11,3.732630756769396e-12,1.4499339577661988e-12,8.434132694220143e-12,4.3850729275276153e-16,9.823006995489706e-15,2.926161335106757e-16,2.1770461387580616e-16
2.1717561530801557e-10,0.1122453785655382,0.9,0.0,0.0,0.0,0.0,0.09999994162223103,1.4962667282864627e-08,1.4534255159814873e-08,1.0322509134996577e-08,1.0338221662860311e-08,8.745179085142525e-09,8.951250620772557e-09,8.941888355230715e-09,8.941336361406537e-09,7.977964236459659e-09,7.977964236459659e-09,7.2178513021605315e-09,7.228927639920191e-09,6.543516109356376e-11,3.069818354988264e-10,1.475146064990389e-10,2.8504540481480514e-11,6.133193116909744e-11,1.8516449809571873e-11,5.3642434866226935e-11,3.331945953362634e-11,4.1768985754820315e-12,1.5398830692203203e-12,9.507685852881766e-12,4.63887060240963e-16,1.1664026982538674e-14,3.0955168659125064e-16,2.3030485961699327e-16
2.2904841921066848e-10,0.11224537892528699,0.9,0.0,0.0,0.0,0.0,0.09999993843076822,1.5781323872054924e-08,1.5318831177234738e-08,1.088637519054827e-08,1.0903846910820026e-08,9.21618442382123e-09,9.440823190725353e-09,9.430429251253079e-09,9.42980980395647e-09,8.414112538045452e-09,8.414112538045452e-09,7.612125760907688e-09,7.624445978400049e-09,6.896765738003077e-11,3.312695554394537e-10,1.598399826534738e-10,3.076480081733955e-11,6.8880603151482e-11,2.1208084063267855e-11,5.965422195312049e-11,3.7040403865735994e-11,4.646147390319191e-12,1.6298264939595561e-12,1.0645833214824694e-11,4.892689479111594e-16,1.3717992346542696e-14,3.2648860447141217e-16,2.429061580212195e-16
2.4469950265728777e-10,0.11224537939965312,0.9,0.0,0.0,0.0,0.0,0.0999999342236868,1.6860605919586707e-08,1.6352327266495324e-08,1.1629607914147304e-08,1.1649540574293065e-08,9.836387038742432e-09,1.0086226390491719e-08,1.0074389663562148e-08,1.0073675925731814e-08,8.989056187976002e-09,8.989056187976002e-09,8.131819542859417e-09,8.14588054635495e-09,7.362089785458049e-11,3.6364581734233225e-10,1.7635949284144688e-10,3.377787010384832e-11,7.954418417147478e-11,2.507187736275006e-11,6.806541881381049e-11,4.224421131187331e-11,5.302897521959309e-12,1.7483846593232033e-12,1.2244863809578055e-11,5.227313469537385e-16,1.6768312726640273e-14,3.488174367872326e-16,2.5951917293172974e-16
2.6035058610390707e-10,0.11224537987417263,0.9,0.0,0.0,0.0,0.0,0.09999993001660512,1.7940006878914175e-08,1.7385030281683906e-08,1.237275843056679e-08,1.2395313334555687e-08,1.0455846968968005e-08,1.0731668324185785e-08,1.0718294579487041e-08,1.0717480517164512e-08,9.563999813718187e-09,9.563999813718187e-09,8.651455848994193e-09,8.667372568524223e-09,7.8270567304465e-11,3.963649428341494e-10,1.9314793576513385e-10,3.682278582608092e-11,9.102184415217133e-11,2.9298420944719595e-11,7.70294488397704e-11,4.778752770658141e-11,6.003062455686758e-12,1.8669327548256416e-12,1.3956124841102503e-11,5.561974296784713e-16,2.0229340232197968e-14,3.711486354894016e-16,2.761340168082734e-16
2.7600166955052636e-10,0.11224538034884592,0.9,0.0,0.0,0.0,0.0,0.09999992580952319,1.901952673866919e-08,1.8417000670670065e-08,1.3115826748895967e-08,1.3141165099435358e-08,1.107460479476426e-08,1.1377148980113185e-08,1.1362143929526603e-08,1.136122358326847e-08,1.0138943415272007e-08,1.0138943415272007e-08,9.17103468566613e-09,9.188922039951203e-09,8.29169379370418e-11,4.293665466151447e-10,2.1016712580863039e-10,3.989378474120328e-11,1.0331676247902336e-10,3.3891175574069276e-11,8.654610642038122e-11,5.3670102547676446e-11,6.74664479657311e-12,1.9854698607510933e-12,1.5779607411815738e-11,5.896671957323643e-16,2.412305453810221e-14,3.934821978174525e-16,2.9275068949269874e-16
2.9165275299714566e-10,0.11224538082367316,0.9,0.0,0.0,0.0,0.0,0.099999921602441,2.0099165487484514e-08,1.9448288688985393e-08,1.3858812878223048e-08,1.3887095781584598e-08,1.1692695587335522e-08,1.2022668346581333e-08,1.2005937650087282e-08,1.2004905129057371e-08,1.0713886992637462e-08,1.0713886992637462e-08,9.690556059228656e-09,9.7105289556733e-09,8.756023606151957e-11,4.6260045732783286e-10,2.2738404725433763e-10,4.2986069658219205e-11,1.1643150456853312e-10,3.885297030248729e-11,9.661519688117416e-11,5.989170351165109e-11,7.533647148903437e-12,2.103996541445172e-12,1.7715301353567987e-11,6.231406447620863e-16,2.847059917320347e-14,4.1581812115530056e-16,3.0936919082638316e-16
3.0730383644376496e-10,0.11224538129865469,0.9,0.0,0.0,0.0,0.0,0.0999999173953585,2.1178923113993836e-08,2.04789360842516e-08,1.4601716827635257e-08,1.4633105297837502e-08,1.2310149651527652e-08,1.2668226411899442e-08,1.2649675682681806e-08,1.2648525159544671e-08,1.1288830545814548e-08,1.1288830545814548e-08,1.0210019976034488e-08,1.023219331072249e-08,9.220064967498108e-11,4.960250295446264e-10,2.447701659961131e-10,4.6095652062368176e-11,1.303681236273296e-10,4.418610607084119e-11,1.0723653483350358e-10,6.645211345924044e-11,8.36407211617622e-12,2.2225134778688934e-12,1.9763196388629092e-11,6.566177764150371e-16,3.329229138106788e-14,4.381564030122987e-16,3.25989520651079e-16
3.2295491989038425e-10,0.11224538177379058,0.9,0.0,0.0,0.0,0.0,0.09999991318827572,2.2258799606831757e-08,2.1508977583856667e-08,1.5344538606218824e-08,1.5379193568630575e-08,1.2926993194258263e-08,1.3313823164378512e-08,1.3293357973204381e-08,1.3292083679743607e-08,1.1863774074803265e-08,1.1863774074803265e-08,1.072942644243565e-08,1.0753915100125694e-08,9.68383351604128e-11,5.296056529277711e-10,2.6230080929449906e-10,4.921921293202941e-11,1.4512825050130594e-10,4.98924472860352e-11,1.1840994270619846e-10,7.33511277909159e-11,9.237922301103543e-12,2.341020372769057e-12,2.1923283059315867e-11,6.900985903375823e-16,3.860763496096157e-14,4.604970410053538e-16,3.426116788075439e-16
3.3860600333700355e-10,0.11224538224908095,0.9,0.0,0.0,0.0,0.0,0.09999990898119257,2.3338794954633824e-08,2.2538442119036066e-08,1.6087278223058963e-08,1.6125360517505413e-08,1.354324889815268e-08,1.395945859233132e-08,1.3936984471082903e-08,1.393558069466719e-08,1.2438717579603611e-08,1.2438717579603611e-08,1.1248775464783464e-08,1.1275694318905184e-08,1.0147342280070208e-10,5.63313525541918e-10,2.7995463207998163e-10,5.235398768801955e-11,1.6071316645065651e-10,5.5973497429762396e-11,1.301352495167181e-10,8.058855227099525e-11,1.0155200305611337e-11,2.4595167072684604e-12,2.4195552086859928e-11,7.235830861775423e-16,4.443533696101371e-14,4.828400328447949e-16,3.592356651375036e-16
3.5425708678362284e-10,0.11224538272452596,0.9,0.0,0.0,0.0,0.0,0.09999990477410908,2.4418909146036503e-08,2.3567353781629466e-08,1.682993568723987e-08,1.687160607069574e-08,1.4158936397601837e-08,1.460513268407246e-08,1.4580555128577001e-08,1.4579016209328205e-08,1.301366106021558e-08,1.301366106021558e-08,1.1768067049428536e-08,1.1797530962078856e-08,1.0610602108467951e-10,5.971246950643393e-10,2.97713172457026e-10,5.5497675639530824e-11,1.7712386011316067e-10,6.243045846366145e-11,1.4241228988630226e-10,8.816420132686992e-11,1.1115908730839516e-11,2.578002591395021e-12,2.6579993650422578e-11,7.570712635807544e-16,5.0793327793212796e-14,5.051853763209559e-16,3.7586147948097034e-16
3.6990817023024214e-10,0.11224538320012561,0.9,0.0,0.0,0.0,0.0,0.09999990056702521,2.5499142169677198e-08,2.4595732609437265e-08,1.7572511007844757e-08,1.761793015677404e-08,1.4774072685787807e-08,1.5250845427918294e-08,1.5224069900366592e-08,1.5222390228739213e-08,1.3588604516639175e-08,1.3588604516639175e-08,1.2287301202720782e-08,1.2319425024660458e-08,1.1073622024714997e-10,6.310192717541421e-10,3.1556047076293093e-10,5.86483653634661e-11,1.9436107530555413e-10,6.926427971888328e-11,1.5524090321721172e-10,9.607789665284803e-11,1.2120050177142015e-11,2.696478375882454e-12,2.9076597716857765e-11,7.905631221959924e-16,5.769878303492572e-14,5.275330692950974e-16,3.924891216801002e-16
3.8555925367686143e-10,0.11224538367587995,0.9,0.0,0.0,0.0,0.0,0.09999989635994093,2.657949401419421e-08,2.5623595275494086e-08,1.831500419395582e-08,1.8364332706337097e-08,1.538867247695589e-08,1.589659681218699e-08,1.586752874323486e-08,1.586570275791256e-08,1.4163547948874392e-08,1.4163547948874392e-08,1.2806477931009412e-08,1.284137650165978e-08,1.1536409536790031e-10,6.649807377172418e-10,3.334827302116474e-10,6.180446922298813e-11,2.124253531918128e-10,7.647570077617003e-11,1.6862093296622978e-10,1.0432946598485372e-10,1.3167627244086856e-11,2.814944020899574e-12,3.1685354576630664e-11,8.240586616679166e-16,6.516814584162073e-14,5.498831096878344e-16,4.0911859157368145e-16
4.0121033712348073e-10,0.11224538415178904,0.9,0.0,0.0,0.0,0.0,0.09999989215285629,2.765996466822679e-08,2.665095567766206e-08,1.9057415254654258e-08,1.9110813651729707e-08,1.6002748524584842e-08,1.6542386825198497e-08,1.6510931615688985e-08,1.650895380186035e-08,1.473849135692123e-08,1.473849135692123e-08,1.3325597240642937e-08,1.3363385388082831e-08,1.19989709033713e-10,6.989953560517305e-10,3.5146801839895604e-10,6.496466725934408e-11,2.3131706777479098e-10,8.406528817487897e-11,1.8255222601599696e-10,1.1291874205234791e-10,1.4258642530456342e-11,2.9333992687407744e-12,3.440625469766066e-11,8.575578816470941e-16,7.321715009655334e-14,5.722354954739251e-16,4.2574988900498074e-16
4.1686142057010003e-10,0.11224538462785288,0.9,0.0,0.0,0.0,0.0,0.09999988794577122,2.8740554120415106e-08,2.767782540970413e-08,1.979974419902026e-08,1.9857372926810888e-08,1.6616311890392062e-08,1.7188215455274555e-08,1.7154278477609363e-08,1.7152143365594474e-08,1.531343474077968e-08,1.531343474077968e-08,1.3844659137969165e-08,1.3885451678931983e-08,1.2461311344979474e-10,7.330516987822059e-10,3.695060141780827e-10,6.812786210022135e-11,2.5103645409558064e-10,9.203346485758064e-11,1.9703463215974016e-10,1.218455617409513e-10,1.5393098634247197e-11,3.0518440965819504e-12,3.7239288341507786e-11,8.9106078177575e-16,8.186084445906014e-14,5.945902246709145e-16,4.423830138106007e-16
4.325125040167193e-10,0.11224538510407146,0.9,0.0,0.0,0.0,0.0,0.0999998837386857,2.9821262359400245e-08,2.8704214136748012e-08,2.0541991036133023e-08,2.0604010466756593e-08,1.7229372171352897e-08,1.7834082690738682e-08,1.779756929003268e-08,1.7795271454126612e-08,1.5888378100449748e-08,1.5888378100449748e-08,1.43636636293352e-08,1.4407575369206088e-08,1.292343521446358e-10,7.671402705829732e-10,3.875877934278138e-10,7.129314281832232e-11,2.715836311376141e-10,1.0038053372145209e-10,2.1206800367945762e-10,1.3110976542494583e-10,1.657099815267067e-11,3.1702786640977653e-12,4.0184445608025976e-11,9.245673617080636e-16,9.111361680974717e-14,6.169472953394319e-16,4.590179658363605e-16
4.481635874633386e-10,0.11224538558044476,0.9,0.0,0.0,0.0,0.0,0.09999987953159974,3.0902089373824266e-08,2.9730129915399534e-08,2.1284155775070716e-08,2.1350726207887335e-08,1.7841937697831308e-08,1.8479988519916208e-08,1.8440804015007994e-08,1.8438338072468173e-08,1.6463321435931432e-08,1.6463321435931432e-08,1.488261072108744e-08,1.4929756453900565e-08,1.338534613915158e-10,8.012531880036896e-10,4.057056418497853e-10,7.445975411132546e-11,2.929586215651568e-10,1.091066976826247e-10,2.2765219498227152e-10,1.4071119639822792e-10,1.779234368215263e-11,3.2887029984515272e-12,4.3241716702779504e-11,9.580776210812688e-16,1.0098921847527415e-13,6.39306705569191e-16,4.756547449146918e-16
4.638146709099579e-10,0.11224538605697276,0.9,0.0,0.0,0.0,0.0,0.09999987532451332,3.198303515233008e-08,3.07555794725138e-08,2.2026238424910536e-08,2.209752008751599e-08,1.845401570856645e-08,1.9125932931134243e-08,1.908398261543129e-08,1.9081343225630407e-08,1.703826474722472e-08,1.703826474722472e-08,1.5401500419571587e-08,1.545199492800747e-08,1.3847047149231894e-10,8.353839000767267e-10,4.2385288950424775e-10,7.762706948373531e-11,3.1516136866053214e-10,1.182120771242329e-10,2.4378706228158853e-10,1.5064970037868595e-10,1.9057137818333688e-11,3.4071169842784437e-12,4.641109194570345e-11,9.91591559556791e-16,1.115007880900995e-13,6.616684534870136e-16,4.922933508968191e-16
4.794657543565772e-10,0.11224538653365541,0.9,0.0,0.0,0.0,0.0,0.09999987111742643,3.306409968356157e-08,3.178056843529845e-08,2.276823899472864e-08,2.284439204381665e-08,1.9065612501419826e-08,1.977191591272168e-08,1.972710505487553e-08,1.9724286918624288e-08,1.7613208034329624e-08,1.7613208034329624e-08,1.5920332731132658e-08,1.5974290786515594e-08,1.430854077732706e-10,8.695269577647142e-10,4.420237679758816e-10,8.079456904656925e-11,3.3819175013017764e-10,1.2769672431492222e-10,2.604724633284274e-10,1.6092512509922448e-10,2.0365383156069333e-11,3.5255205758543233e-12,4.9692561591250805e-11,1.0251091767616814e-15,1.22660875219906e-13,6.84032537234989e-16,5.08933783606956e-16
4.951168378031964e-10,0.11224538701049275,0.9,0.0,0.0,0.0,0.0,0.09999986691033906,3.4145282956163524e-08,3.280510151369427e-08,2.3510157493600212e-08,2.359134201571362e-08,1.9676733560843337e-08,2.0417937453009192e-08,2.037017129747569e-08,2.0367169156460588e-08,1.818815129724612e-08,1.818815129724612e-08,1.6439107662114928e-08,1.6496644024410498e-08,1.4769829146375182e-10,9.036778311345681e-10,4.602132892541098e-10,8.396182181122589e-11,3.620495891941781e-10,1.3756063487758128e-10,2.777082571913892e-10,1.715373199834308e-10,2.1717082289430056e-11,3.6439138344017895e-12,5.308611579685257e-11,1.0586304723719995e-15,1.3448146368657462e-13,7.06398954992656e-16,5.255760429075184e-16
5.107679212498156e-10,0.11224538748748465,0.9,0.0,0.0,0.0,0.0,0.09999986270325119,3.522658495878169e-08,3.382918265073972e-08,2.425199393059941e-08,2.433836994278607e-08,2.0287383667367867e-08,2.1063997540329274e-08,2.1013181307859788e-08,2.100998994414985e-08,1.8763094535974223e-08,1.8763094535974223e-08,1.6957825218862007e-08,1.701905463667456e-08,1.523091402916373e-10,9.378327587546657e-10,4.784171415065156e-10,8.712847107494687e-11,3.867346638619099e-10,1.4780375723727693e-10,2.9549430407145133e-10,1.8248613587840047e-10,2.311223781170148e-11,3.7622967894928784e-12,5.659174474058317e-11,1.092155445994105e-15,1.4697399435069712e-13,7.287677049378313e-16,5.422201286062911e-16
5.264190046964349e-10,0.11224538796463115,0.9,0.0,0.0,0.0,0.0,0.09999985849616283,3.630800568006269e-08,3.485281515272907e-08,2.499374831479942e-08,2.5085475765184278e-08,2.0897566993707105e-08,2.1710096163016167e-08,2.1656135051077753e-08,2.1652749286702397e-08,1.9338037750513923e-08,1.9338037750513923e-08,1.7476485407716784e-08,1.7541522618287024e-08,1.5691796918568573e-10,9.719886171438636e-10,4.966315975333406e-10,9.029422178067447e-11,4.1224671488235935e-10,1.5842600078677616e-10,3.138304651403703e-10,1.9377142482312418e-10,2.4550852315384434e-11,3.880669393746731e-12,6.020943865967017e-11,1.1256840973336585e-15,1.6014938721107423e-13,7.511387852958097e-16,5.588660405885862e-16
5.577211715896735e-10,0.11224538891938754,0.9,0.0,0.0,0.0,0.0,0.09999985008198453,3.8471203233204485e-08,3.689874488862792e-08,2.647701096108946e-08,2.657992085901295e-08,2.2116547418611015e-08,2.300240896783641e-08,2.2941873597882097e-08,2.2938083656437478e-08,2.048792410702812e-08,2.048792410702812e-08,1.851363370711753e-08,1.858663066945862e-08,1.6612961496592046e-10,1.0402932257643082e-09,5.330798952099648e-10,9.662209774093373e-11,4.657505582428097e-10,1.808073310961372e-10,3.5215257862824134e-10,2.1735083491945792e-10,2.7558468633065224e-11,4.11738354150112e-12,6.778098218876411e-11,1.1927524315996345e-15,1.8858996154958908e-13,7.958879301060354e-16,5.921633426409067e-16
5.858931217935882e-10,0.11224538977919632,0.9,0.0,0.0,0.0,0.0,0.09999984250922223,4.04184869349812e-08,3.8738570930641103e-08,2.7811666813178695e-08,2.7925187254393783e-08,2.321206553655781e-08,2.416562216613504e-08,2.4098845511946753e-08,2.4094674497090394e-08,2.1522821745166524e-08,2.1522821745166524e-08,1.9446871042004113e-08,1.952742406825319e-08,1.7441329424268026e-10,1.1017487983056534e-09,5.658916215570504e-10,1.0231207722035865e-10,5.167291219087064e-10,2.022456324419296e-10,3.8852249400535814e-10,2.39721575711672e-10,3.041397902731049e-11,4.33039071243518e-12,7.497853525156192e-11,1.2531265065824167e-15,2.1662149645708577e-13,8.361701127090863e-16,6.221371586792682e-16
6.140650719975029e-10,0.11224539063950507,0.9,0.0,0.0,0.0,0.0,0.09999983493645816,4.236615510870056e-08,4.057697545252097e-08,2.914605695525854e-08,2.9270705119247965e-08,2.43061160892205e-08,2.5328960037678297e-08,2.5255634589673666e-08,2.5251066333410555e-08,2.255771930493446e-08,2.255771930493446e-08,2.0379922603532306e-08,2.0468403265513407e-08,1.8269057328503523e-10,1.1631782103530829e-09,5.986991145364477e-10,1.0799642745491392e-10,5.703819405694303e-10,2.2490970282122949e-10,4.266726521444444e-10,2.6318022526082e-10,3.3410336804046805e-11,4.543364219285347e-12,8.253902621277325e-11,1.3135124918764901e-15,2.4701372539245464e-13,8.764598185498049e-16,6.521168893711195e-16
6.422370222014176e-10,0.11224539150031342,0.9,0.0,0.0,0.0,0.0,0.09999982736369223,4.4314207688183305e-08,4.24139654031715e-08,3.048018144020743e-08,3.061647411763116e-08,2.5398710094755526e-08,2.6492422514496202e-08,2.641224063561515e-08,2.6407259194610014e-08,2.3592616786331914e-08,2.3592616786331914e-08,2.1312788428668547e-08,2.1409568231848153e-08,1.9096148319128476e-10,1.2245756029331344e-09,6.314934948318994e-10,1.1367461672933029e-10,6.26706799276635e-10,2.4879827105305087e-10,4.66602264560848e-10,2.877259447542258e-10,3.6547557054379116e-11,4.756304112125565e-12,9.046239764413602e-11,1.3739103851451504e-15,2.7981417477766515e-13,9.167570374803243e-16,6.821025335584015e-16
